m/hr	mm/hr	1000	0	
m/hr	mph	0.000621371	0	
m/s	cm/day	8640000	0	
m/s	ft/hr	11811.02362	0	
m/s	ft/s	3.280839895	0	
m/s	in/day	3401574.803	0	
m/s	in/hr	141732.2835	0	
m/s	knot	1.943844492	0	
m/s	kph	3.6	0	
m/s	m/hr	3600	0	
m/s	m/s	1	0	
m/s	mm/day	86400000	0	
m/s	mm/hr	3600000	0	
m/s	mph	2.236936292	0	
m2	1000 m2	0.001	0	
m2	acre	0.000247105	0	
m2	cm2	10000	0	
m2	ft2	10.76391042	0	
m2	ha	0.0001	0	
m2	km2	0.000001	0	
m2	m2	1	0	
m2	mile2	3.86102E-07	0	
m2/s	ft2/s	10.76391042	0	
m2/s	m2/s	1	0	
m3	1000 m3	0.001	0	
m3	ac-ft	0.000810713	0	
m3	dsf	0.000408735	0	
m3	ft3	35.31466672	0	
m3	gal	264.1720373	0	
m3	kaf	8.10713E-07	0	
m3	kdsf	4.08735E-07	0	
m3	kgal	0.264172037	0	
m3	km3	0.000000001	0	
m3	m3	1	0	
m3	mcm	0.000001	0	
m3	mgal	0.000264172	0	
m3	mile3	2.39913E-10	0	
mb	bar	0.001	0	
mb	in-hg	0.02952998	0	
mb	kPa	0.1	0	
mb	mb	1	0	
mb	mm-hg	0.750061505	0	
mb	psi	0.014503774	0	
mcm	1000 m3	1000	0	
mcm	ac-ft	810.7131938	0	
mcm	dsf	408.7345685	0	
mcm	ft3	35314666.72	0	
mcm	gal	264172037.3	0	
mcm	kaf	0.810713194	0	
mcm	kdsf	0.408734569	0	
mcm	kgal	264172.0373	0	
mcm	km3	0.001	0	
mcm	m3	1000000	0	
mcm	mcm	1	0	
mcm	mgal	264.1720373	0	
mcm	mile3	0.000239913	0	
mcm/mon	KAF/mon	0.810713194	0	
mcm/mon	cfs	13.42865112	0	
mcm/mon	cms	0.380257054	0	
mcm/mon	gpm	6027.196835	0	
mcm/mon	kcfs	0.013428651	0	
mcm/mon	kcms	0.000380257	0	
mcm/mon	mcm/mon	1	0	
mcm/mon	mgd	8.679163443	0	
mg	g	0.001	0	
mg	kg	0.000001	0	
mg	lbm	2.20462E-06	0	
mg	mg	1	0	
mg	ton	1.10231E-09	0	
mg	tonne	0.000000001	0	
mg	ug	1000	0	
mg/l	g/l	0.001	0	
mg/l	gm/cm3	0.000001	0	
mg/l	mg/l	1	0	
mg/l	ppm	1	0	
mg/l	ug/l	1000	0	
mgal	1000 m3	3.785412	0	
mgal	ac-ft	3.068883452	0	
mgal	dsf	1.547228741	0	
mgal	ft3	133680.5632	0	
mgal	gal	1000000	0	
mgal	kaf	0.003068883	0	
mgal	kdsf	0.001547229	0	
mgal	kgal	1000	0	
mgal	km3	3.78541E-06	0	
mgal	m3	3785.412	0	
mgal	mcm	0.003785412	0	
mgal	mgal	1	0	
mgal	mile3	9.08169E-07	0	
mgd	KAF/mon	0.09340914	0	
mgd	cfs	1.547228741	0	
mgd	cms	0.043812639	0	
mgd	gpm	694.4444444	0	
mgd	kcfs	0.001547229	0	
mgd	kcms	4.38126E-05	0	
mgd	mcm/mon	0.115218478	0	
mgd	mgd	1	0	
mho	S	1	0	
mho	mho	1	0	
mho	uS	1000000	0	
mho	umho	1000000	0	
mi	cm	160934.4	0	
mi	ft	5280	0	
mi	ftUS	5279.98944	0	
mi	in	63360	0	
mi	km	1.609344	0	
mi	m	1609.344	0	
mi	mi	1	0	
mi	mm	1609344	0	
